chr1	165920000	165920001
chr1	166440000	166440001
chr1	168000000	168000001
chr1	169720000	169720001
chr1	170680000	170680001
chr1	172480000	172480001
chr1	173240000	173240001
chr1	175120000	175120001
chr1	176160000	176160001
chr1	177320000	177320001
chr1	178080000	178080001
chr1	178440000	178440001
chr1	178720000	178720001
chr1	179440000	179440001
chr1	181080000	181080001
chr1	183000000	183000001
chr1	183960000	183960001
chr1	184600000	184600001
chr1	185240000	185240001
chr1	187040000	187040001
chr1	188680000	188680001
chr1	190680000	190680001
chr1	191280000	191280001
chr1	194360000	194360001
chr1	195040000	195040001
chr1	196960000	196960001
chr1	197800000	197800001
chr1	198800000	198800001
chr1	199360000	199360001
chr1	199640000	199640001
chr1	200080000	200080001
chr1	200400000	200400001
chr1	201240000	201240001
chr1	201480000	201480001
chr1	201720000	201720001
chr1	202080000	202080001
chr1	202400000	202400001
chr1	202760000	202760001
chr1	203560000	203560001
chr1	204520000	204520001
chr1	205280000	205280001
chr1	205760000	205760001
chr1	208000000	208000001
chr1	209520000	209520001
chr1	209920000	209920001
chr1	210200000	210200001
chr1	210720000	210720001
chr1	211320000	211320001
chr1	212440000	212440001
chr1	212840000	212840001
chr1	213840000	213840001
chr1	216480000	216480001
chr1	218200000	218200001
chr1	219000000	219000001
chr1	219680000	219680001
chr1	220920000	220920001
chr1	221960000	221960001
chr1	222720000	222720001
chr1	223640000	223640001
chr1	224320000	224320001
chr1	225720000	225720001
chr1	226360000	226360001
chr1	226880000	226880001
chr1	227720000	227720001
chr1	228600000	228600001
chr1	229440000	229440001
chr1	229800000	229800001
chr1	231520000	231520001
chr1	232560000	232560001
chr1	233360000	233360001
chr1	233720000	233720001
chr1	234320000	234320001
chr1	234800000	234800001
chr1	238160000	238160001
chr1	238960000	238960001
chr1	239760000	239760001
chr1	240120000	240120001
chr1	241200000	241200001
chr1	242680000	242680001
chr1	245040000	245040001
chr1	245600000	245600001
chr1	247249719	247249720
chr2	1520000	1520001
chr2	1840000	1840001
chr2	3720000	3720001
chr2	7000000	7000001
chr2	8840000	8840001
chr2	9440000	9440001
chr2	10120000	10120001
chr2	10760000	10760001
chr2	11720000	11720001
chr2	13080000	13080001
chr2	15680000	15680001
chr2	17720000	17720001
chr2	20400000	20400001
chr2	20680000	20680001
chr2	23440000	23440001
chr2	23880000	23880001
chr2	25320000	25320001
chr2	25800000	25800001
chr2	27120000	27120001
chr2	27400000	27400001
chr2	27760000	27760001
chr2	28640000	28640001
chr2	29000000	29000001
chr2	30200000	30200001
chr2	30800000	30800001
chr2	31920000	31920001
chr2	32240000	32240001
chr2	33680000	33680001
chr2	36400000	36400001
chr2	37040000	37040001
chr2	38000000	38000001
chr2	38400000	38400001
chr2	39320000	39320001
chr2	39840000	39840001
chr2	41920000	41920001
chr2	42440000	42440001
chr2	42800000	42800001
chr2	43680000	43680001
chr2	45040000	45040001
chr2	45680000	45680001
chr2	46040000	46040001
chr2	46560000	46560001
chr2	47000000	47000001
chr2	47480000	47480001
chr2	47880000	47880001
chr2	48560000	48560001
chr2	50560000	50560001
chr2	53880000	53880001
chr2	55720000	55720001
chr2	56120000	56120001
chr2	57680000	57680001
chr2	60760000	60760001
chr2	61960000	61960001
chr2	62520000	62520001
chr2	63640000	63640001
chr2	63960000	63960001
chr2	65680000	65680001
chr2	68160000	68160001
chr2	69000000	69000001
chr2	69440000	69440001
chr2	69960000	69960001
chr2	70360000	70360001
chr2	73680000	73680001
chr2	74520000	74520001
chr2	74960000	74960001
chr2	75800000	75800001
chr2	79960000	79960001
chr2	84440000	84440001
chr2	85400000	85400001
chr2	85720000	85720001
chr2	85920000	85920001
chr2	86280000	86280001
chr2	87000000	87000001
chr2	89120000	89120001
chr2	91560000	91560001
chr2	95800000	95800001
chr2	97520000	97520001
chr2	98400000	98400001
chr2	99120000	99120001
chr2	100560000	100560001
chr2	101240000	101240001
chr2	101880000	101880001
chr2	102680000	102680001
chr2	104840000	104840001
chr2	106600000	106600001
chr2	108200000	108200001
chr2	109840000	109840001
chr2	110360000	110360001
chr2	111840000	111840001
chr2	112200000	112200001
chr2	113880000	113880001
chr2	114440000	114440001
chr2	118200000	118200001
chr2	120040000	120040001
chr2	120680000	120680001
chr2	121160000	121160001
chr2	122240000	122240001
chr2	127480000	127480001
chr2	128480000	128480001
chr2	129240000	129240001
chr2	130520000	130520001
chr2	130920000	130920001
chr2	132360000	132360001
chr2	134360000	134360001
chr2	134960000	134960001
chr2	135400000	135400001
chr2	136360000	136360001
chr2	138320000	138320001
chr2	139320000	139320001
chr2	143480000	143480001
chr2	147160000	147160001
chr2	148400000	148400001
chr2	150120000	150120001
chr2	152040000	152040001
chr2	153280000	153280001
chr2	154080000	154080001
chr2	157880000	157880001
chr2	159400000	159400001
chr2	160400000	160400001
chr2	161840000	161840001
chr2	162920000	162920001
chr2	165200000	165200001
chr2	165840000	165840001
chr2	166480000	166480001
chr2	169560000	169560001
chr2	171480000	171480001
chr2	172000000	172000001
chr2	172720000	172720001
chr2	173120000	173120001
chr2	173800000	173800001
chr2	175000000	175000001
chr2	175760000	175760001
chr2	176680000	176680001
chr2	177720000	177720001
chr2	178440000	178440001
chr2	179040000	179040001
chr2	180440000	180440001
chr2	182720000	182720001
chr2	183680000	183680001
chr2	187040000	187040001
chr2	188040000	188040001
chr2	189080000	189080001
chr2	190240000	190240001
chr2	191600000	191600001
chr2	192120000	192120001
chr2	192880000	192880001
chr2	195880000	195880001
chr2	196640000	196640001
chr2	197360000	197360001
chr2	198080000	198080001
chr2	200520000	200520001
chr2	201080000	201080001
chr2	201440000	201440001
chr2	202280000	202280001
chr2	203120000	203120001
chr2	204520000	204520001
chr2	206720000	206720001
chr2	208920000	208920001
chr2	210880000	210880001
chr2	213160000	213160001
chr2	215880000	215880001
chr2	216640000	216640001
chr2	218800000	218800001
chr2	219960000	219960001
chr2	223160000	223160001
chr2	224520000	224520001
chr2	225320000	225320001
chr2	226200000	226200001
chr2	227720000	227720001
chr2	230320000	230320001
chr2	231400000	231400001
chr2	231600000	231600001
chr2	232040000	232040001
chr2	233120000	233120001
chr2	233840000	233840001
chr2	234400000	234400001
chr2	235120000	235120001
chr2	235720000	235720001
chr2	236320000	236320001
chr2	236840000	236840001
chr2	237640000	237640001
chr2	238360000	238360001
chr2	238880000	238880001
chr2	239600000	239600001
chr2	240760000	240760001
chr2	241400000	241400001
chr2	242720000	242720001
chr3	3200000	3200001
chr3	4240000	4240001
chr3	5240000	5240001
chr3	8440000	8440001
chr3	9360000	9360001
chr3	10320000	10320001
chr3	10760000	10760001
chr3	11360000	11360001
chr3	11880000	11880001
chr3	12920000	12920001
chr3	13680000	13680001
chr3	15120000	15120001
chr3	15560000	15560001
chr3	16280000	16280001
chr3	16600000	16600001
chr3	17280000	17280001
chr3	18480000	18480001
chr3	22200000	22200001
chr3	24000000	24000001
chr3	24720000	24720001
chr3	25600000	25600001
chr3	27040000	27040001
chr3	28400000	28400001
chr3	30000000	30000001
chr3	30760000	30760001
chr3	32280000	32280001
chr3	32720000	32720001
chr3	33840000	33840001
chr3	36720000	36720001
chr3	37360000	37360001
chr3	39400000	39400001
chr3	42560000	42560001
chr3	44320000	44320001
chr3	45520000	45520001
chr3	45720000	45720001
chr3	46680000	46680001
chr3	47400000	47400001
chr3	47800000	47800001
chr3	48200000	48200001
chr3	49040000	49040001
chr3	50320000	50320001
chr3	51400000	51400001
chr3	51920000	51920001
chr3	52720000	52720001
chr3	53280000	53280001
chr3	56560000	56560001
chr3	57000000	57000001
chr3	58440000	58440001
chr3	61160000	61160001
chr3	62240000	62240001
chr3	63240000	63240001
chr3	63800000	63800001
chr3	64480000	64480001
chr3	65280000	65280001
chr3	65720000	65720001
chr3	66120000	66120001
chr3	67000000	67000001
chr3	69120000	69120001
chr3	70120000	70120001
chr3	71840000	71840001
chr3	73240000	73240001
chr3	74000000	74000001
chr3	75320000	75320001
chr3	75720000	75720001
chr3	76800000	76800001
chr3	78760000	78760001
chr3	79680000	79680001
chr3	82320000	82320001
chr3	87320000	87320001
chr3	88320000	88320001
chr3	90600000	90600001
chr3	98920000	98920001
chr3	99680000	99680001
chr3	101000000	101000001
chr3	101480000	101480001
chr3	102920000	102920001
chr3	103440000	103440001
chr3	105320000	105320001
chr3	106600000	106600001
chr3	108360000	108360001
chr3	109800000	109800001
chr3	112760000	112760001
chr3	113280000	113280001
chr3	113720000	113720001
chr3	114240000	114240001
chr3	114880000	114880001
chr3	116360000	116360001
chr3	117040000	117040001
chr3	120040000	120040001
chr3	121400000	121400001
chr3	122600000	122600001
chr3	123560000	123560001
chr3	124480000	124480001
chr3	124800000	124800001
chr3	125760000	125760001
chr3	126800000	126800001
chr3	128760000	128760001
chr3	129280000	129280001
chr3	129840000	129840001
chr3	130080000	130080001
chr3	130480000	130480001
chr3	131320000	131320001
chr3	133600000	133600001
chr3	133920000	133920001
chr3	134880000	134880001
chr3	135760000	135760001
chr3	137280000	137280001
chr3	138240000	138240001
chr3	139200000	139200001
chr3	140160000	140160001
chr3	140600000	140600001
chr3	142400000	142400001
chr3	143720000	143720001
chr3	144200000	144200001
chr3	144920000	144920001
chr3	146920000	146920001
chr3	147800000	147800001
chr3	150040000	150040001
chr3	151040000	151040001
chr3	151760000	151760001
chr3	153120000	153120001
chr3	153800000	153800001
chr3	155480000	155480001
chr3	156960000	156960001
chr3	158360000	158360001
chr3	158720000	158720001
chr3	160000000	160000001
chr3	162680000	162680001
chr3	166280000	166280001
chr3	168880000	168880001
chr3	170040000	170040001
chr3	170960000	170960001
chr3	172080000	172080001
chr3	172800000	172800001
chr3	174000000	174000001
chr3	177680000	177680001
chr3	179600000	179600001
chr3	180200000	180200001
chr3	180800000	180800001
chr3	183920000	183920001
chr3	184600000	184600001
chr3	185520000	185520001
chr3	186040000	186040001
chr3	186800000	186800001
chr3	187120000	187120001
chr3	187800000	187800001
chr3	188920000	188920001
chr3	190440000	190440001
chr3	191920000	191920001
chr3	192600000	192600001
chr3	193680000	193680001
chr3	194800000	194800001
chr3	195520000	195520001
chr3	195840000	195840001
chr3	196480000	196480001
chr3	196840000	196840001
chr3	197200000	197200001
chr3	198160000	198160001
chr3	199320000	199320001
chr4	480000	480001
chr4	1640000	1640001
chr4	3040000	3040001
chr4	3480000	3480001
chr4	4040000	4040001
chr4	4960000	4960001
chr4	6600000	6600001
chr4	7160000	7160001
chr4	8680000	8680001
chr4	12280000	12280001
chr4	13160000	13160001
chr4	14840000	14840001
chr4	15080000	15080001
chr4	17120000	17120001
chr4	18240000	18240001
chr4	20360000	20360001
chr4	22400000	22400001
chr4	24080000	24080001
chr4	25000000	25000001
chr4	25360000	25360001
chr4	26600000	26600001
chr4	30160000	30160001
chr4	31000000	31000001
chr4	37040000	37040001
chr4	38440000	38440001
chr4	38840000	38840001
chr4	39680000	39680001
chr4	40600000	40600001
chr4	40960000	40960001
chr4	42240000	42240001
chr4	44400000	44400001
chr4	46440000	46440001
chr4	48920000	48920001
chr4	53560000	53560001
chr4	54800000	54800001
chr4	55520000	55520001
chr4	56920000	56920001
chr4	57720000	57720001
chr4	60520000	60520001
chr4	65120000	65120001
chr4	68920000	68920001
chr4	70120000	70120001
chr4	72880000	72880001
chr4	74120000	74120001
chr4	75240000	75240001
chr4	75920000	75920001
chr4	76680000	76680001
chr4	77040000	77040001
chr4	78360000	78360001
chr4	80080000	80080001
chr4	81480000	81480001
chr4	82520000	82520001
chr4	83440000	83440001
chr4	83960000	83960001
chr4	84600000	84600001
chr4	85680000	85680001
chr4	86160000	86160001
chr4	87200000	87200001
chr4	88640000	88640001
chr4	89680000	89680001
chr4	91120000	91120001
chr4	93560000	93560001
chr4	95320000	95320001
chr4	95760000	95760001
chr4	96280000	96280001
chr4	99160000	99160001
chr4	100240000	100240001
chr4	100640000	100640001
chr4	100960000	100960001
chr4	103480000	103480001
chr4	104360000	104360001
chr4	106680000	106680001
chr4	109080000	109080001
chr4	109760000	109760001
chr4	110560000	110560001
chr4	111120000	111120001
chr4	111720000	111720001
chr4	113200000	113200001
chr4	114120000	114120001
chr4	115960000	115960001
chr4	118040000	118040001
chr4	119440000	119440001
chr4	120640000	120640001
chr4	121200000	121200001
chr4	122800000	122800001
chr4	123720000	123720001
chr4	124080000	124080001
chr4	125440000	125440001
chr4	126440000	126440001
chr4	128920000	128920001
chr4	130400000	130400001
chr4	134160000	134160001
chr4	138080000	138080001
chr4	140160000	140160001
chr4	140560000	140560001
chr4	141520000	141520001
chr4	142280000	142280001
chr4	144720000	144720001
chr4	146240000	146240001
chr4	146760000	146760001
chr4	147080000	147080001
chr4	148160000	148160001
chr4	149040000	149040001
chr4	151080000	151080001
chr4	151400000	151400001
chr4	152160000	152160001
chr4	153920000	153920001
chr4	154280000	154280001
chr4	155520000	155520001
chr4	156480000	156480001
chr4	156920000	156920001
chr4	159360000	159360001
chr4	159800000	159800001
chr4	160640000	160640001
chr4	163520000	163520001
chr4	166240000	166240001
chr4	166640000	166640001
chr4	169240000	169240001
chr4	170080000	170080001
chr4	170920000	170920001
chr4	171240000	171240001
chr4	174000000	174000001
chr4	174440000	174440001
chr4	175480000	175480001
chr4	177080000	177080001
chr4	178720000	178720001
chr4	181760000	181760001
chr4	184600000	184600001
chr4	185320000	185320001
chr4	186320000	186320001
chr4	186760000	186760001
chr4	187360000	187360001
chr4	191273063	191273064
chr5	1720000	1720001
chr5	4960000	4960001
chr5	5480000	5480001
chr5	7920000	7920001
chr5	9600000	9600001
chr5	10480000	10480001
chr5	10960000	10960001
chr5	14000000	14000001
chr5	14720000	14720001
chr5	15080000	15080001
chr5	16160000	16160001
chr5	17280000	17280001
chr5	18440000	18440001
chr5	21880000	21880001
chr5	23280000	23280001
chr5	28600000	28600001
chr5	31560000	31560001
chr5	32160000	32160001
chr5	33480000	33480001
chr5	34520000	34520001
chr5	34960000	34960001
chr5	36080000	36080001
chr5	36920000	36920001
chr5	38400000	38400001
chr5	38960000	38960001
chr5	39600000	39600001
chr5	40920000	40920001
chr5	41880000	41880001
chr5	42720000	42720001
chr5	43560000	43560001
chr5	46480000	46480001
chr5	52000000	52000001
chr5	53800000	53800001
chr5	54520000	54520001
chr5	55240000	55240001
chr5	55560000	55560001
chr5	56240000	56240001
chr5	56600000	56600001
chr5	57840000	57840001
chr5	61520000	61520001
chr5	63960000	63960001
chr5	64920000	64920001
chr5	65520000	65520001
chr5	68400000	68400001
chr5	70360000	70360001
chr5	71640000	71640001
chr5	72240000	72240001
chr5	72880000	72880001
chr5	73160000	73160001
chr5	74000000	74000001
chr5	75600000	75600001
chr5	75880000	75880001
chr5	76400000	76400001
chr5	76840000	76840001
chr5	77600000	77600001
chr5	78320000	78320001
chr5	79960000	79960001
chr5	80640000	80640001
chr5	81600000	81600001
chr5	82960000	82960001
chr5	83800000	83800001
chr5	86160000	86160001
chr5	86760000	86760001
chr5	88040000	88040001
chr5	90160000	90160001
chr5	90840000	90840001
chr5	94800000	94800001
chr5	95720000	95720001
chr5	96120000	96120001
chr5	96520000	96520001
chr5	98440000	98440001
chr5	101800000	101800001
chr5	102920000	102920001
chr5	107760000	107760001
chr5	108880000	108880001
chr5	110080000	110080001
chr5	110480000	110480001
chr5	111560000	111560001
chr5	112960000	112960001
chr5	114560000	114560001
chr5	115000000	115000001
chr5	115440000	115440001
chr5	118320000	118320001
chr5	118800000	118800001
chr5	121320000	121320001
chr5	121840000	121840001
chr5	122960000	122960001
chr5	125680000	125680001
chr5	125960000	125960001
chr5	126880000	126880001
chr5	127560000	127560001
chr5	128240000	128240001
chr5	130480000	130480001
chr5	130760000	130760001
chr5	131400000	131400001
chr5	132440000	132440001
chr5	133400000	133400001
chr5	134280000	134280001
chr5	134800000	134800001
chr5	135560000	135560001
chr5	137520000	137520001
chr5	138760000	138760001
chr5	139120000	139120001
chr5	139560000	139560001
chr5	140080000	140080001
chr5	140680000	140680001
chr5	141000000	141000001
chr5	141320000	141320001
chr5	142080000	142080001
chr5	142240000	142240001
chr5	143560000	143560001
chr5	145840000	145840001
chr5	148080000	148080001
chr5	148640000	148640001
chr5	149360000	149360001
chr5	150560000	150560001
chr5	151160000	151160001
chr5	153320000	153320001
chr5	154320000	154320001
chr5	156600000	156600001
chr5	157120000	157120001
chr5	158520000	158520001
chr5	159360000	159360001
chr5	159800000	159800001
chr5	162800000	162800001
chr5	166920000	166920001
chr5	167600000	167600001
chr5	167920000	167920001
chr5	168920000	168920001
chr5	170040000	170040001
chr5	170720000	170720001
chr5	171280000	171280001
chr5	171440000	171440001
chr5	171720000	171720001
chr5	172320000	172320001
chr5	172640000	172640001
chr5	172960000	172960001
chr5	173360000	173360001
chr5	174160000	174160001
chr5	175720000	175720001
chr5	176360000	176360001
chr5	177200000	177200001
chr5	178480000	178480001
chr5	179280000	179280001
chr5	180680000	180680001
chr6	1400000	1400001
chr6	2680000	2680001
chr6	3000000	3000001
chr6	3960000	3960001
chr6	5360000	5360001
chr6	6560000	6560001
chr6	8040000	8040001
chr6	10560000	10560001
chr6	11640000	11640001
chr6	12760000	12760001
chr6	13720000	13720001
chr6	15760000	15760001
chr6	16320000	16320001
chr6	16880000	16880001
chr6	17240000	17240001
chr6	18640000	18640001
chr6	20200000	20200001
chr6	21680000	21680001
chr6	24480000	24480001
chr6	25200000	25200001
chr6	26080000	26080001
chr6	26680000	26680001
chr6	28000000	28000001
chr6	30280000	30280001
chr6	31560000	31560001
chr6	32080000	32080001
chr6	33360000	33360001
chr6	34240000	34240001
chr6	35560000	35560001
chr6	36440000	36440001
chr6	37360000	37360001
chr6	38800000	38800001
chr6	41400000	41400001
chr6	41800000	41800001
chr6	42120000	42120001
chr6	42640000	42640001
chr6	43240000	43240001
chr6	43680000	43680001
chr6	44440000	44440001
chr6	46720000	46720001
chr6	47440000	47440001
chr6	49600000	49600001
chr6	52000000	52000001
chr6	53040000	53040001
chr6	53680000	53680001
chr6	56280000	56280001
chr6	56560000	56560001
chr6	57280000	57280001
chr6	58920000	58920001
chr6	64600000	64600001
chr6	70920000	70920001
chr6	71720000	71720001
chr6	72880000	72880001
chr6	74160000	74160001
chr6	76560000	76560001
chr6	80600000	80600001
chr6	83000000	83000001
chr6	84360000	84360001
chr6	85000000	85000001
chr6	86120000	86120001
chr6	86320000	86320001
chr6	87760000	87760001
chr6	89720000	89720001
chr6	90400000	90400001
chr6	91360000	91360001
chr6	95760000	95760001
chr6	97040000	97040001
chr6	99800000	99800001
chr6	100360000	100360001
chr6	101240000	101240001
chr6	105080000	105080001
chr6	106880000	106880001
chr6	107440000	107440001
chr6	108320000	108320001
chr6	108960000	108960001
chr6	109560000	109560001
chr6	109840000	109840001
chr6	110880000	110880001
chr6	111680000	111680001
chr6	112080000	112080001
chr6	112480000	112480001
chr6	114400000	114400001
chr6	116440000	116440001
chr6	117160000	117160001
chr6	118120000	118120001
chr6	119280000	119280001
chr6	121400000	121400001
chr6	122720000	122720001
chr6	126360000	126360001
chr6	127640000	127640001
chr6	129840000	129840001
chr6	130400000	130400001
chr6	131200000	131200001
chr6	132000000	132000001
chr6	132880000	132880001
chr6	133920000	133920001
chr6	134480000	134480001
chr6	135400000	135400001
chr6	135800000	135800001
chr6	137200000	137200001
chr6	138040000	138040001
chr6	139120000	139120001
chr6	142480000	142480001
chr6	143840000	143840001
chr6	144400000	144400001
chr6	144880000	144880001
chr6	146280000	146280001
chr6	147120000	147120001
chr6	147720000	147720001
chr6	148520000	148520001
chr6	148880000	148880001
chr6	149360000	149360001
chr6	150280000	150280001
chr6	151160000	151160001
chr6	151760000	151760001
chr6	153080000	153080001
chr6	154480000	154480001
chr6	155000000	155000001
chr6	155640000	155640001
chr6	157640000	157640001
chr6	158480000	158480001
chr6	159360000	159360001
chr6	160000000	160000001
chr6	160440000	160440001
chr6	160840000	160840001
chr6	161720000	161720001
chr6	165440000	165440001
chr6	166480000	166480001
chr6	167360000	167360001
chr6	169000000	169000001
chr6	170899992	170899993
chr7	880000	880001
chr7	1480000	1480001
chr7	2400000	2400001
chr7	5200000	5200001
chr7	5720000	5720001
chr7	6480000	6480001
chr7	6840000	6840001
chr7	8320000	8320001
chr7	11360000	11360001
chr7	12400000	12400001
chr7	13280000	13280001
chr7	14720000	14720001
chr7	16080000	16080001
chr7	16600000	16600001
chr7	17680000	17680001
chr7	18320000	18320001
chr7	19680000	19680001
chr7	20640000	20640001
chr7	22080000	22080001
chr7	22520000	22520001
chr7	23200000	23200001
chr7	23560000	23560001
chr7	25160000	25160001
chr7	27160000	27160001
chr7	28120000	28120001
chr7	29480000	29480001
chr7	30600000	30600001
chr7	32520000	32520001
chr7	33120000	33120001
chr7	34160000	34160001
chr7	36440000	36440001
chr7	37240000	37240001
chr7	39560000	39560001
chr7	41960000	41960001
chr7	42880000	42880001
chr7	43480000	43480001
chr7	44000000	44000001
chr7	44560000	44560001
chr7	45160000	45160001
chr7	47280000	47280001
chr7	48200000	48200001
chr7	50040000	50040001
chr7	51400000	51400001
chr7	54520000	54520001
chr7	55640000	55640001
chr7	56160000	56160001
chr7	58080000	58080001
chr7	62600000	62600001
chr7	64600000	64600001
chr7	66360000	66360001
chr7	69840000	69840001
chr7	72040000	72040001
chr7	73800000	73800001
chr7	76080000	76080001
chr7	77080000	77080001
chr7	78680000	78680001
chr7	79520000	79520001
chr7	80160000	80160001
chr7	80920000	80920001
chr7	82240000	82240001
chr7	85360000	85360001
chr7	87640000	87640001
chr7	89560000	89560001
chr7	91320000	91320001
chr7	91960000	91960001
chr7	92560000	92560001
chr7	93960000	93960001
chr7	95200000	95200001
chr7	96560000	96560001
chr7	97320000	97320001
chr7	98320000	98320001
chr7	98840000	98840001
chr7	100320000	100320001
chr7	100720000	100720001
chr7	101920000	101920001
chr7	102520000	102520001
chr7	104360000	104360001
chr7	104960000	104960001
chr7	105480000	105480001
chr7	106600000	106600001
chr7	107600000	107600001
chr7	108000000	108000001
chr7	111160000	111160001
chr7	111920000	111920001
chr7	113160000	113160001
chr7	115560000	115560001
chr7	116840000	116840001
chr7	117640000	117640001
chr7	120000000	120000001
chr7	122000000	122000001
chr7	124360000	124360001
chr7	126760000	126760001
chr7	127760000	127760001
chr7	128320000	128320001
chr7	129480000	129480001
chr7	130200000	130200001
chr7	131000000	131000001
chr7	133800000	133800001
chr7	134320000	134320001
chr7	134520000	134520001
chr7	134960000	134960001
chr7	135360000	135360001
chr7	136960000	136960001
chr7	137400000	137400001
chr7	138440000	138440001
chr7	139760000	139760001
chr7	140040000	140040001
chr7	141160000	141160001
chr7	142640000	142640001
chr7	143520000	143520001
chr7	147760000	147760001
chr7	148320000	148320001
chr7	150320000	150320001
chr7	151120000	151120001
chr7	152160000	152160001
chr7	154240000	154240001
chr7	156400000	156400001
chr7	156880000	156880001
chr7	158821424	158821425
chr8	2080000	2080001
chr8	6240000	6240001
chr8	7280000	7280001
chr8	8560000	8560001
chr8	8920000	8920001
chr8	9760000	9760001
chr8	10360000	10360001
chr8	10760000	10760001
chr8	11200000	11200001
chr8	12320000	12320001
chr8	13600000	13600001
chr8	17120000	17120001
chr8	17840000	17840001
chr8	18720000	18720001
chr8	19240000	19240001
chr8	19760000	19760001
chr8	20040000	20040001
chr8	21840000	21840001
chr8	23360000	23360001
chr8	24160000	24160001
chr8	25400000	25400001
chr8	27200000	27200001
chr8	28520000	28520001
chr8	30120000	30120001
chr8	30800000	30800001
chr8	31160000	31160001
chr8	32520000	32520001
chr8	33600000	33600001
chr8	36760000	36760001
chr8	37680000	37680001
chr8	38760000	38760001
chr8	39080000	39080001
chr8	41040000	41040001
chr8	41520000	41520001
chr8	42360000	42360001
chr8	43040000	43040001
chr8	43960000	43960001
chr8	48880000	48880001
chr8	50040000	50040001
chr8	52760000	52760001
chr8	53480000	53480001
chr8	56840000	56840001
chr8	57160000	57160001
chr8	58360000	58360001
chr8	59480000	59480001
chr8	61320000	61320001
chr8	62240000	62240001
chr8	64400000	64400001
chr8	65480000	65480001
chr8	66680000	66680001
chr8	67520000	67520001
chr8	68920000	68920001
chr8	70720000	70720001
chr8	71760000	71760001
chr8	72880000	72880001
chr8	73320000	73320001
chr8	76360000	76360001
